datetime,time,consumption
2025-08-01 07:20:00,07:20,20.513898310000002
2025-08-01 07:30:00,07:30,20.648135590000003
2025-08-01 07:40:00,07:40,20.867796610000003
2025-08-01 07:50:00,07:50,21.20338983
2025-08-01 08:00:00,08:00,21.97830508
2025-08-01 08:10:00,08:10,22.808135590000003
2025-08-01 08:20:00,08:20,23.44271186
2025-08-01 08:30:00,08:30,23.997966100000003
2025-08-01 08:40:00,08:40,24.79118644
2025-08-01 08:50:00,08:50,25.33423729
2025-08-01 09:00:00,09:00,25.72474576
2025-08-01 09:10:00,09:10,26.05423729
2025-08-01 09:20:00,09:20,27.54305085
2025-08-01 09:30:00,09:30,27.56745763
2025-08-01 09:40:00,09:40,27.01220339
2025-08-01 09:50:00,09:50,27.451525420000003
2025-08-01 10:00:00,10:00,28.37898305
2025-08-01 10:10:00,10:10,29.16
2025-08-01 10:20:00,10:20,29.97762712
2025-08-01 10:30:00,10:30,30.92949153
2025-08-01 10:40:00,10:40,31.9179661
2025-08-01 10:50:00,10:50,32.38169492
2025-08-01 11:00:00,11:00,32.601355930000004
2025-08-01 11:10:00,11:10,32.930847459999995
2025-08-01 11:20:00,11:20,33.34576271
2025-08-01 11:30:00,11:30,33.583728810000004
2025-08-01 11:40:00,11:40,33.94983051
2025-08-01 11:50:00,11:50,34.39525424
2025-08-01 12:00:00,12:00,34.52338983
2025-08-01 12:10:00,12:10,34.51728814
2025-08-01 12:20:00,12:20,34.541694920000005
2025-08-01 12:30:00,12:30,34.840677969999994
2025-08-01 12:40:00,12:40,35.29830508
2025-08-01 12:50:00,12:50,35.188474580000005
2025-08-01 13:00:00,13:00,34.86508475
2025-08-01 13:10:00,13:10,34.81016949
2025-08-01 13:20:00,13:20,34.74305085
2025-08-01 13:30:00,13:30,34.56
2025-08-01 13:40:00,13:40,34.75525424
2025-08-01 13:50:00,13:50,34.71254237
2025-08-01 14:00:00,14:00,34.541694920000005
2025-08-01 14:10:00,14:10,34.59661017
2025-08-01 14:20:00,14:20,34.37084746
2025-08-01 14:30:00,14:30,34.24881356
2025-08-01 14:40:00,14:40,34.23661017
2025-08-01 14:50:00,14:50,34.15118644
2025-08-01 15:00:00,15:00,34.03525424
2025-08-01 15:10:00,15:10,33.815593220000004
2025-08-01 15:20:00,15:20,33.925423730000006
2025-08-01 15:30:00,15:30,33.65694915
2025-08-01 15:40:00,15:40,33.40677966
2025-08-01 15:50:00,15:50,33.49220339
2025-08-01 16:00:00,16:00,33.2359322
2025-08-01 16:10:00,16:10,33.40677966
2025-08-01 16:20:00,16:20,33.12
2025-08-01 16:30:00,16:30,32.912542370000004
2025-08-01 16:40:00,16:40,32.78440678
2025-08-01 16:50:00,16:50,33.02847458
2025-08-01 17:00:00,17:00,33.107796609999994
2025-08-01 17:10:00,17:10,33.07728814
2025-08-01 17:20:00,17:20,33.52271186
2025-08-01 17:30:00,17:30,34.30983051
2025-08-01 17:40:00,17:40,35.25559322
2025-08-01 17:50:00,17:50,37.775593220000005
2025-08-01 18:00:00,18:00,40.61288136
2025-08-01 18:10:00,18:10,42.62033898
2025-08-01 18:20:00,18:20,43.480677969999995
2025-08-01 18:30:00,18:30,43.86508475
2025-08-01 18:40:00,18:40,43.66372881
2025-08-01 18:50:00,18:50,43.91389830999999
2025-08-01 19:00:00,19:00,43.71864407
2025-08-01 19:10:00,19:10,43.49898305
2025-08-01 19:20:00,19:20,43.63932203
2025-08-01 19:30:00,19:30,43.45627119
2025-08-01 19:40:00,19:40,43.24271186
2025-08-01 19:50:00,19:50,43.18779661
2025-08-01 20:00:00,20:00,42.846101690000005
2025-08-01 20:10:00,20:10,43.05355932
2025-08-01 20:20:00,20:20,43.297627119999994
2025-08-01 20:30:00,20:30,42.833898309999995
2025-08-01 20:40:00,20:40,42.9620339
2025-08-01 20:50:00,20:50,42.937627119999995
2025-08-01 21:00:00,21:00,42.669152540000006
2025-08-01 21:10:00,21:10,42.46169492
2025-08-01 21:20:00,21:20,42.04677966
2025-08-01 21:30:00,21:30,41.65016949
2025-08-01 21:40:00,21:40,41.10711864
2025-08-01 21:50:00,21:50,40.58847458
2025-08-01 22:00:00,22:00,40.00881356
2025-08-01 22:10:00,22:10,39.38644068
2025-08-01 22:20:00,22:20,38.806779660000004
2025-08-01 22:30:00,22:30,38.58711864
2025-08-01 22:40:00,22:40,37.98305085
2025-08-01 22:50:00,22:50,37.03118644
2025-08-01 23:00:00,23:00,35.92067797
2025-08-01 23:10:00,23:10,35.19457627
2025-08-01 23:20:00,23:20,34.52949153
2025-08-01 23:30:00,23:30,33.37016949
2025-08-01 23:40:00,23:40,32.67457627
2025-08-01 23:50:00,23:50,31.838644069999997
2025-08-02 00:00:00,00:00,30.868474579999997
2025-08-02 00:10:00,00:10,29.800677970000002
2025-08-02 00:20:00,00:20,29.050169490000002
2025-08-02 00:30:00,00:30,28.37288136
2025-08-02 00:40:00,00:40,27.72610169
2025-08-02 00:50:00,00:50,27.225762709999998
2025-08-02 01:00:00,01:00,26.798644069999998
2025-08-02 01:10:00,01:10,26.188474579999998
2025-08-02 01:20:00,01:20,25.87728814
2025-08-02 01:30:00,01:30,25.46237288
2025-08-02 01:40:00,01:40,25.02915254
2025-08-02 01:50:00,01:50,24.56542373
2025-08-02 02:00:00,02:00,24.2420339
2025-08-02 02:10:00,02:10,24.12610169
2025-08-02 02:20:00,02:20,23.96135593
2025-08-02 02:30:00,02:30,23.52813559
2025-08-02 02:40:00,02:40,23.369491529999998
2025-08-02 02:50:00,02:50,23.198644069999997
2025-08-02 03:00:00,03:00,22.96677966
2025-08-02 03:10:00,03:10,23.1559322
2025-08-02 03:20:00,03:20,23.162033899999997
2025-08-02 03:30:00,03:30,22.99118644
2025-08-02 03:40:00,03:40,22.93016949
2025-08-02 03:50:00,03:50,22.802033899999998
2025-08-02 04:00:00,04:00,22.82644068
2025-08-02 04:10:00,04:10,22.75322034
2025-08-02 04:20:00,04:20,22.673898310000002
2025-08-02 04:30:00,04:30,22.82644068
2025-08-02 04:40:00,04:40,22.36271186
2025-08-02 04:50:00,04:50,22.32
2025-08-02 05:00:00,05:00,22.582372879999998
2025-08-02 05:10:00,05:10,22.83254237
2025-08-02 05:20:00,05:20,22.9179661
2025-08-02 05:30:00,05:30,23.08271186
2025-08-02 05:40:00,05:40,23.29016949
2025-08-02 05:50:00,05:50,24.351864409999997
2025-08-02 06:00:00,06:00,24.37016949
2025-08-02 06:10:00,06:10,24.534915249999997
2025-08-02 06:20:00,06:20,24.39457627
2025-08-02 06:30:00,06:30,24.498305079999998
2025-08-02 06:40:00,06:40,24.13830508
2025-08-02 06:50:00,06:50,23.46711864
2025-08-02 07:00:00,07:00,22.484745760000003
2025-08-02 07:10:00,07:10,22.00881356
2025-08-02 07:20:00,07:20,21.770847460000002
2025-08-02 07:30:00,07:30,21.53288136
2025-08-02 07:40:00,07:40,21.770847460000002
2025-08-02 07:50:00,07:50,21.807457630000002
2025-08-02 08:00:00,08:00,22.301694920000003
2025-08-02 08:10:00,08:10,23.42440678
2025-08-02 08:20:00,08:20,24.2420339
2025-08-02 08:30:00,08:30,25.12677966
2025-08-02 08:40:00,08:40,25.70644068
2025-08-02 08:50:00,08:50,25.92
2025-08-02 09:00:00,09:00,26.78033898
2025-08-02 09:10:00,09:10,27.59186441
2025-08-02 09:20:00,09:20,27.93966102
2025-08-02 09:30:00,09:30,28.659661019999998
2025-08-02 09:40:00,09:40,29.098983049999998
2025-08-02 09:50:00,09:50,29.62983051
2025-08-02 10:00:00,10:00,30.45966102
2025-08-02 10:10:00,10:10,31.39322034
2025-08-02 10:20:00,10:20,31.704406780000003
2025-08-02 10:30:00,10:30,32.08881356
2025-08-02 10:40:00,10:40,32.42440678
2025-08-02 10:50:00,10:50,32.85762712
2025-08-02 11:00:00,11:00,33.290847459999995
2025-08-02 11:10:00,11:10,33.73627119
2025-08-02 11:20:00,11:20,34.0779661
2025-08-02 11:30:00,11:30,34.541694920000005
2025-08-02 11:40:00,11:40,34.79186441
2025-08-02 11:50:00,11:50,35.01152542
2025-08-02 12:00:00,12:00,35.24338983
2025-08-02 12:10:00,12:10,35.43864407
2025-08-02 12:20:00,12:20,35.31050847
2025-08-02 12:30:00,12:30,35.505762710000006
2025-08-02 12:40:00,12:40,35.64
2025-08-02 12:50:00,12:50,35.65830508
2025-08-02 13:00:00,13:00,35.89016949
2025-08-02 13:10:00,13:10,35.71322034
2025-08-02 13:20:00,13:20,35.60338983
2025-08-02 13:30:00,13:30,35.865762710000006
2025-08-02 13:40:00,13:40,35.66440678
2025-08-02 13:50:00,13:50,35.45694915
2025-08-02 14:00:00,14:00,35.19457627
2025-08-02 14:10:00,14:10,34.840677969999994
2025-08-02 14:20:00,14:20,34.84677966
2025-08-02 14:30:00,14:30,34.69423729
2025-08-02 14:40:00,14:40,34.614915249999996
2025-08-02 14:50:00,14:50,34.93830508
2025-08-02 15:00:00,15:00,35.231186439999995
2025-08-02 15:10:00,15:10,35.43254237
2025-08-02 15:20:00,15:20,35.26779661
2025-08-02 15:30:00,15:30,34.81627119
2025-08-02 15:40:00,15:40,34.50508475
2025-08-02 15:50:00,15:50,34.24881356
2025-08-02 16:00:00,16:00,34.21830508
2025-08-02 16:10:00,16:10,34.37084746
2025-08-02 16:20:00,16:20,34.18779661
2025-08-02 16:30:00,16:30,34.14508475
2025-08-02 16:40:00,16:40,34.297627119999994
2025-08-02 16:50:00,16:50,34.49898305
2025-08-02 17:00:00,17:00,34.572203390000006
2025-08-02 17:10:00,17:10,33.833898309999995
2025-08-02 17:20:00,17:20,34.30983051
2025-08-02 17:30:00,17:30,35.46305085
2025-08-02 17:40:00,17:40,36.872542370000005
2025-08-02 17:50:00,17:50,39.33762712
2025-08-02 18:00:00,18:00,41.81491525
2025-08-02 18:10:00,18:10,43.59661017
2025-08-02 18:20:00,18:20,44.07864407
2025-08-02 18:30:00,18:30,44.22508475
2025-08-02 18:40:00,18:40,44.09694915
2025-08-02 18:50:00,18:50,43.60881356
2025-08-02 19:00:00,19:00,43.511186439999996
2025-08-02 19:10:00,19:10,43.54779661
2025-08-02 19:20:00,19:20,43.41355932
2025-08-02 19:30:00,19:30,43.06576271
2025-08-02 19:40:00,19:40,43.102372880000004
2025-08-02 19:50:00,19:50,42.90101695
2025-08-02 20:00:00,20:00,42.650847459999994
2025-08-02 20:10:00,20:10,43.15728814
2025-08-02 20:20:00,20:20,43.389152540000005
2025-08-02 20:30:00,20:30,43.315932200000006
2025-08-02 20:40:00,20:40,42.90101695
2025-08-02 20:50:00,20:50,42.79728814
2025-08-02 21:00:00,21:00,42.22372881
2025-08-02 21:10:00,21:10,41.90033898
2025-08-02 21:20:00,21:20,41.546440679999996
2025-08-02 21:30:00,21:30,41.25355932
2025-08-02 21:40:00,21:40,40.85694915
2025-08-02 21:50:00,21:50,40.03932203
2025-08-02 22:00:00,22:00,39.16677966
2025-08-02 22:10:00,22:10,38.886101690000004
2025-08-02 22:20:00,22:20,38.38576271
2025-08-02 22:30:00,22:30,37.75728814
2025-08-02 22:40:00,22:40,36.872542370000005
2025-08-02 22:50:00,22:50,35.957288139999996
2025-08-02 23:00:00,23:00,35.18237288
2025-08-02 23:10:00,23:10,34.57830508
2025-08-02 23:20:00,23:20,33.85830508
2025-08-02 23:30:00,23:30,32.77220339
2025-08-02 23:40:00,23:40,32.00338983
2025-08-02 23:50:00,23:50,30.91118644
2025-08-03 00:00:00,00:00,30.18508475
2025-08-03 00:10:00,00:10,29.59932203
2025-08-03 00:20:00,00:20,28.87932203
2025-08-03 00:30:00,00:30,28.25694915
2025-08-03 00:40:00,00:40,27.64677966
2025-08-03 00:50:00,00:50,26.96949153
2025-08-03 01:00:00,01:00,26.49355932
2025-08-03 01:10:00,01:10,26.06644068
2025-08-03 01:20:00,01:20,25.529491529999998
2025-08-03 01:30:00,01:30,25.15118644
2025-08-03 01:40:00,01:40,24.785084750000003
2025-08-03 01:50:00,01:50,24.48
2025-08-03 02:00:00,02:00,24.37016949
2025-08-03 02:10:00,02:10,24.150508470000002
2025-08-03 02:20:00,02:20,23.71728814
2025-08-03 02:30:00,02:30,23.34508475
2025-08-03 02:40:00,02:40,23.25966102
2025-08-03 02:50:00,02:50,23.1559322
2025-08-03 03:00:00,03:00,23.180338980000002
2025-08-03 03:10:00,03:10,23.01559322
2025-08-03 03:20:00,03:20,23.01559322
2025-08-03 03:30:00,03:30,22.82644068
2025-08-03 03:40:00,03:40,22.81423729
2025-08-03 03:50:00,03:50,22.71661017
2025-08-03 04:00:00,04:00,22.64949153
2025-08-03 04:10:00,04:10,22.86305085
2025-08-03 04:20:00,04:20,23.03389831
2025-08-03 04:30:00,04:30,23.07661017
2025-08-03 04:40:00,04:40,22.9179661
2025-08-03 04:50:00,04:50,22.771525420000003
2025-08-03 05:00:00,05:00,22.698305079999997
2025-08-03 05:10:00,05:10,22.808135590000003
2025-08-03 05:20:00,05:20,23.01559322
2025-08-03 05:30:00,05:30,23.5220339
2025-08-03 05:40:00,05:40,24.16881356
2025-08-03 05:50:00,05:50,25.36474576
2025-08-03 06:00:00,06:00,25.29762712
2025-08-03 06:10:00,06:10,24.84610169
2025-08-03 06:20:00,06:20,24.56542373
2025-08-03 06:30:00,06:30,24.321355930000003
2025-08-03 06:40:00,06:40,24.16881356
2025-08-03 06:50:00,06:50,23.131525420000003
2025-08-03 07:00:00,07:00,21.96
2025-08-03 07:10:00,07:10,21.38644068
2025-08-03 07:20:00,07:20,21.40474576
2025-08-03 07:30:00,07:30,21.34983051
2025-08-03 07:40:00,07:40,21.59389831
2025-08-03 07:50:00,07:50,21.90508475
2025-08-03 08:00:00,08:00,22.4359322
2025-08-03 08:10:00,08:10,23.08881356
2025-08-03 08:20:00,08:20,24.01627119
2025-08-03 08:30:00,08:30,24.39457627
2025-08-03 08:40:00,08:40,25.224406780000002
2025-08-03 08:50:00,08:50,25.663728810000002
2025-08-03 09:00:00,09:00,26.127457630000002
2025-08-03 09:10:00,09:10,26.93288136
2025-08-03 09:20:00,09:20,27.964067800000002
2025-08-03 09:30:00,09:30,28.677966100000003
2025-08-03 09:40:00,09:40,29.18440678
2025-08-03 09:50:00,09:50,29.678644069999997
2025-08-03 10:00:00,10:00,30.14847458
2025-08-03 10:10:00,10:10,30.69152542
2025-08-03 10:20:00,10:20,31.17355932
2025-08-03 10:30:00,10:30,31.57627119
2025-08-03 10:40:00,10:40,32.22915254
2025-08-03 10:50:00,10:50,32.72338983
2025-08-03 11:00:00,11:00,33.16271186
2025-08-03 11:10:00,11:10,33.51050847
2025-08-03 11:20:00,11:20,33.62033898
2025-08-03 11:30:00,11:30,33.608135589999996
2025-08-03 11:40:00,11:40,33.84
2025-08-03 11:50:00,11:50,34.029152540000005
2025-08-03 12:00:00,12:00,33.85220339
2025-08-03 12:10:00,12:10,33.7179661
2025-08-03 12:20:00,12:20,32.97355932
2025-08-03 12:30:00,12:30,32.46711864
2025-08-03 12:40:00,12:40,31.75932203
2025-08-03 12:50:00,12:50,31.60677966
2025-08-03 13:00:00,13:00,31.478644069999998
2025-08-03 13:10:00,13:10,31.625084750000003
2025-08-03 13:20:00,13:20,32.16813559
2025-08-03 13:30:00,13:30,33.22983051
2025-08-03 13:40:00,13:40,33.20542373
2025-08-03 13:50:00,13:50,33.065084750000004
2025-08-03 14:00:00,14:00,32.57084746
2025-08-03 14:10:00,14:10,32.44881356
2025-08-03 14:20:00,14:20,32.14372881
2025-08-03 14:30:00,14:30,32.38779661
2025-08-03 14:40:00,14:40,32.36949153
2025-08-03 14:50:00,14:50,32.18033898
2025-08-03 15:00:00,15:00,31.99118644
2025-08-03 15:10:00,15:10,31.94237288
2025-08-03 15:20:00,15:20,32.03389831
2025-08-03 15:30:00,15:30,31.856949150000002
2025-08-03 15:40:00,15:40,31.58847458
2025-08-03 15:50:00,15:50,31.53966102
2025-08-03 16:00:00,16:00,31.59457627
2025-08-03 16:10:00,16:10,31.326101689999998
2025-08-03 16:20:00,16:20,31.52745763
2025-08-03 16:30:00,16:30,31.53966102
2025-08-03 16:40:00,16:40,31.34440678
2025-08-03 16:50:00,16:50,31.10644068
2025-08-03 17:00:00,17:00,30.74644068
2025-08-03 17:10:00,17:10,30.95389831
2025-08-03 17:20:00,17:20,31.42372881
2025-08-03 17:30:00,17:30,32.63186441
2025-08-03 17:40:00,17:40,33.79118644
2025-08-03 17:50:00,17:50,36.18305085
2025-08-03 18:00:00,18:00,38.635932200000006
2025-08-03 18:10:00,18:10,40.46644068
2025-08-03 18:20:00,18:20,41.36338983
2025-08-03 18:30:00,18:30,41.37559322
2025-08-03 18:40:00,18:40,41.76
2025-08-03 18:50:00,18:50,41.77220339
2025-08-03 19:00:00,19:00,41.46711864
2025-08-03 19:10:00,19:10,41.448813560000005
2025-08-03 19:20:00,19:20,41.4
2025-08-03 19:30:00,19:30,41.00949153
2025-08-03 19:40:00,19:40,41.11322034
2025-08-03 19:50:00,19:50,40.875254240000004
2025-08-03 20:00:00,20:00,40.98508475
2025-08-03 20:10:00,20:10,41.387796609999995
2025-08-03 20:20:00,20:20,41.53423729
2025-08-03 20:30:00,20:30,41.345084750000005
2025-08-03 20:40:00,20:40,41.58915254
2025-08-03 20:50:00,20:50,41.05830508
2025-08-03 21:00:00,21:00,40.899661019999996
2025-08-03 21:10:00,21:10,40.252881359999996
2025-08-03 21:20:00,21:20,40.06372881
2025-08-03 21:30:00,21:30,39.44135593
2025-08-03 21:40:00,21:40,39.038644070000004
2025-08-03 21:50:00,21:50,38.94711864
2025-08-03 22:00:00,22:00,38.72135593
2025-08-03 22:10:00,22:10,38.32474576
2025-08-03 22:20:00,22:20,37.69016949
2025-08-03 22:30:00,22:30,37.025084750000005
2025-08-03 22:40:00,22:40,36.51864407
2025-08-03 22:50:00,22:50,36.00610169
2025-08-03 23:00:00,23:00,35.09084746
2025-08-03 23:10:00,23:10,34.4440678
2025-08-03 23:20:00,23:20,33.919322030000004
2025-08-03 23:30:00,23:30,32.9979661
2025-08-03 23:40:00,23:40,32.06440678
2025-08-03 23:50:00,23:50,31.448135590000003
2025-08-04 00:00:00,00:00,30.331525420000002
2025-08-04 00:10:00,00:10,29.73355932
2025-08-04 00:20:00,00:20,29.18440678
2025-08-04 00:30:00,00:30,28.54372881
2025-08-04 00:40:00,00:40,27.97016949
2025-08-04 00:50:00,00:50,27.33559322
2025-08-04 01:00:00,01:00,26.70711864
2025-08-04 01:10:00,01:10,26.21898305
2025-08-04 01:20:00,01:20,25.51728814
2025-08-04 01:30:00,01:30,25.145084750000002
2025-08-04 01:40:00,01:40,24.91932203
2025-08-04 01:50:00,01:50,24.7240678
2025-08-04 02:00:00,02:00,24.3640678
2025-08-04 02:10:00,02:10,24.095593219999998
2025-08-04 02:20:00,02:20,23.70508475
2025-08-04 02:30:00,02:30,23.491525420000002
2025-08-04 02:40:00,02:40,23.40610169
2025-08-04 02:50:00,02:50,23.11322034
2025-08-04 03:00:00,03:00,22.997288140000002
2025-08-04 03:10:00,03:10,22.9179661
2025-08-04 03:20:00,03:20,22.74711864
2025-08-04 03:30:00,03:30,22.64338983
2025-08-04 03:40:00,03:40,22.38101695
2025-08-04 03:50:00,03:50,22.24067797
2025-08-04 04:00:00,04:00,22.222372879999998
2025-08-04 04:10:00,04:10,22.374915249999997
2025-08-04 04:20:00,04:20,22.16745763
2025-08-04 04:30:00,04:30,22.41152542
2025-08-04 04:40:00,04:40,22.34440678
2025-08-04 04:50:00,04:50,22.28949153
2025-08-04 05:00:00,05:00,22.59457627
2025-08-04 05:10:00,05:10,22.61288136
2025-08-04 05:20:00,05:20,22.838644069999997
2025-08-04 05:30:00,05:30,23.058305079999997
2025-08-04 05:40:00,05:40,23.57084746
2025-08-04 05:50:00,05:50,24.49220339
2025-08-04 06:00:00,06:00,24.351864409999997
2025-08-04 06:10:00,06:10,24.11389831
2025-08-04 06:20:00,06:20,24.32745763
2025-08-04 06:30:00,06:30,24.05288136
2025-08-04 06:40:00,06:40,23.24135593
2025-08-04 06:50:00,06:50,22.39322034
2025-08-04 07:00:00,07:00,21.55728814
2025-08-04 07:10:00,07:10,20.77627119
2025-08-04 07:20:00,07:20,20.513898310000002
2025-08-04 07:30:00,07:30,20.37966102
2025-08-04 07:40:00,07:40,20.7579661
2025-08-04 07:50:00,07:50,20.7579661
2025-08-04 08:00:00,08:00,21.24610169
2025-08-04 08:10:00,08:10,21.801355930000003
2025-08-04 08:20:00,08:20,22.17355932
2025-08-04 08:30:00,08:30,23.192542369999998
2025-08-04 08:40:00,08:40,23.839322029999998
2025-08-04 08:50:00,08:50,24.26644068
2025-08-04 09:00:00,09:00,24.9559322
2025-08-04 09:10:00,09:10,26.02372881
2025-08-04 09:20:00,09:20,26.85355932
2025-08-04 09:30:00,09:30,27.640677970000002
2025-08-04 09:40:00,09:40,28.01898305
2025-08-04 09:50:00,09:50,29.2759322
2025-08-04 10:00:00,10:00,29.61762712
2025-08-04 10:10:00,10:10,30.03864407
2025-08-04 10:20:00,10:20,30.868474579999997
2025-08-04 10:30:00,10:30,31.39322034
2025-08-04 10:40:00,10:40,31.81423729
2025-08-04 10:50:00,10:50,32.39389831
2025-08-04 11:00:00,11:00,32.50983051
2025-08-04 11:10:00,11:10,33.20542373
2025-08-04 11:20:00,11:20,33.30305085
2025-08-04 11:30:00,11:30,33.43728814
2025-08-04 11:40:00,11:40,33.67525424
2025-08-04 11:50:00,11:50,33.90711864
2025-08-04 12:00:00,12:00,33.98033898
2025-08-04 12:10:00,12:10,34.00474576
2025-08-04 12:20:00,12:20,34.41966102
2025-08-04 12:30:00,12:30,34.254915249999996
2025-08-04 12:40:00,12:40,34.49898305
2025-08-04 12:50:00,12:50,34.41966102
2025-08-04 13:00:00,13:00,34.010847459999994
2025-08-04 13:10:00,13:10,34.0840678
2025-08-04 13:20:00,13:20,34.11457627
2025-08-04 13:30:00,13:30,33.87661017
2025-08-04 13:40:00,13:40,33.79118644
2025-08-04 13:50:00,13:50,33.77288136
2025-08-04 14:00:00,14:00,34.15728814
2025-08-04 14:10:00,14:10,34.0779661
2025-08-04 14:20:00,14:20,33.815593220000004
2025-08-04 14:30:00,14:30,33.7179661
2025-08-04 14:40:00,14:40,33.98033898
2025-08-04 14:50:00,14:50,33.54711864
2025-08-04 15:00:00,15:00,33.10169492
2025-08-04 15:10:00,15:10,32.961355929999996
2025-08-04 15:20:00,15:20,32.20474576
2025-08-04 15:30:00,15:30,31.58847458
2025-08-04 15:40:00,15:40,31.130847460000002
2025-08-04 15:50:00,15:50,31.46033898
2025-08-04 16:00:00,16:00,31.65559322
2025-08-04 16:10:00,16:10,31.30779661
2025-08-04 16:20:00,16:20,31.40542373
2025-08-04 16:30:00,16:30,31.094237290000002
2025-08-04 16:40:00,16:40,30.868474579999997
2025-08-04 16:50:00,16:50,31.533559320000002
2025-08-04 17:00:00,17:00,31.326101689999998
2025-08-04 17:10:00,17:10,31.36271186
2025-08-04 17:20:00,17:20,31.88745763
2025-08-04 17:30:00,17:30,32.90033898
2025-08-04 17:40:00,17:40,33.998644070000005
2025-08-04 17:50:00,17:50,36.10983051
2025-08-04 18:00:00,18:00,38.617627119999995
2025-08-04 18:10:00,18:10,40.86305085
2025-08-04 18:20:00,18:20,41.36949153
2025-08-04 18:30:00,18:30,41.97355932
2025-08-04 18:40:00,18:40,41.674576269999996
2025-08-04 18:50:00,18:50,42.04677966
2025-08-04 19:00:00,19:00,42.01016949
2025-08-04 19:10:00,19:10,41.79661017
2025-08-04 19:20:00,19:20,41.58305085
2025-08-04 19:30:00,19:30,41.43661017
2025-08-04 19:40:00,19:40,41.69898305
2025-08-04 19:50:00,19:50,41.66847458
2025-08-04 20:00:00,20:00,40.545762710000005
2025-08-04 20:10:00,20:10,40.30779661
2025-08-04 20:20:00,20:20,40.89355932
2025-08-04 20:30:00,20:30,41.30847458
2025-08-04 20:40:00,20:40,40.94237288
2025-08-04 20:50:00,20:50,40.80813559
2025-08-04 21:00:00,21:00,40.72881356
2025-08-04 21:10:00,21:10,40.37491525
2025-08-04 21:20:00,21:20,40.124745759999996
2025-08-04 21:30:00,21:30,39.6
2025-08-04 21:40:00,21:40,38.98372881
2025-08-04 21:50:00,21:50,38.46508475
2025-08-04 22:00:00,22:00,37.98305085
2025-08-04 22:10:00,22:10,37.34847458
2025-08-04 22:20:00,22:20,37.08610169000001
2025-08-04 22:30:00,22:30,36.62237288
2025-08-04 22:40:00,22:40,35.71322034
2025-08-04 22:50:00,22:50,35.231186439999995
2025-08-04 23:00:00,23:00,34.37694915
2025-08-04 23:10:00,23:10,33.97423729
2025-08-04 23:20:00,23:20,33.12
2025-08-04 23:30:00,23:30,32.241355930000005
2025-08-04 23:40:00,23:40,31.484745760000003
2025-08-04 23:50:00,23:50,30.4779661
2025-08-05 00:00:00,00:00,29.867796610000003
2025-08-05 00:10:00,00:10,28.94644068
2025-08-05 00:20:00,00:20,28.27525424
2025-08-05 00:30:00,00:30,27.6040678
2025-08-05 00:40:00,00:40,27.02440678
2025-08-05 00:50:00,00:50,26.694915249999998
2025-08-05 01:00:00,01:00,25.99932203
2025-08-05 01:10:00,01:10,25.53559322
2025-08-05 01:20:00,01:20,25.17559322
2025-08-05 01:30:00,01:30,24.40677966
2025-08-05 01:40:00,01:40,24.04677966
2025-08-05 01:50:00,01:50,23.58305085
2025-08-05 02:00:00,02:00,23.36338983
2025-08-05 02:10:00,02:10,23.168135590000002
2025-08-05 02:20:00,02:20,22.93627119
2025-08-05 02:30:00,02:30,22.49694915
2025-08-05 02:40:00,02:40,22.25288136
2025-08-05 02:50:00,02:50,22.06372881
2025-08-05 03:00:00,03:00,21.79525424
2025-08-05 03:10:00,03:10,21.96610169
2025-08-05 03:20:00,03:20,21.74033898
2025-08-05 03:30:00,03:30,21.53898305
2025-08-05 03:40:00,03:40,21.508474579999998
2025-08-05 03:50:00,03:50,21.52677966
2025-08-05 04:00:00,04:00,21.508474579999998
2025-08-05 04:10:00,04:10,21.496271189999998
2025-08-05 04:20:00,04:20,21.53288136
2025-08-05 04:30:00,04:30,21.496271189999998
2025-08-05 04:40:00,04:40,21.49016949
2025-08-05 04:50:00,04:50,21.53288136
2025-08-05 05:00:00,05:00,21.54508475
2025-08-05 05:10:00,05:10,21.648813559999997
2025-08-05 05:20:00,05:20,21.630508470000002
2025-08-05 05:30:00,05:30,21.874576270000002
2025-08-05 05:40:00,05:40,22.014915249999998
2025-08-05 05:50:00,05:50,22.81423729
2025-08-05 06:00:00,06:00,22.661694920000002
2025-08-05 06:10:00,06:10,22.42983051
2025-08-05 06:20:00,06:20,22.35050847
2025-08-05 06:30:00,06:30,22.05152542
2025-08-05 06:40:00,06:40,21.29491525
2025-08-05 06:50:00,06:50,20.31254237
2025-08-05 07:00:00,07:00,19.36067797
2025-08-05 07:10:00,07:10,18.56745763
2025-08-05 07:20:00,07:20,18.17084746
2025-08-05 07:30:00,07:30,18.18915254
2025-08-05 07:40:00,07:40,18.317288140000002
2025-08-05 07:50:00,07:50,18.128135590000003
2025-08-05 08:00:00,08:00,18.65288136
2025-08-05 08:10:00,08:10,18.93355932
2025-08-05 08:20:00,08:20,19.14101695
2025-08-05 08:30:00,08:30,19.677966100000003
2025-08-05 08:40:00,08:40,20.050169490000002
2025-08-05 08:50:00,08:50,20.41016949
2025-08-05 09:00:00,09:00,21.07525424
2025-08-05 09:10:00,09:10,21.74644068
2025-08-05 09:20:00,09:20,22.301694920000003
2025-08-05 09:30:00,09:30,22.68
2025-08-05 09:40:00,09:40,23.180338980000002
2025-08-05 09:50:00,09:50,23.97355932
2025-08-05 10:00:00,10:00,24.28474576
2025-08-05 10:10:00,10:10,24.86440678
2025-08-05 10:20:00,10:20,25.511186440000003
